DiffTime,Value,Description
27.72,0.015,B2t30min
27.72667,0.015,B2t30min
27.73333,0.015,B2t30min
27.74,0.015,B2t30min
27.74667,0.015,B2t30min
27.75333,0.015,B2t30min
27.76,0.015,B2t30min
27.76667,0.015,B2t30min
27.77333,0.015,B2t30min
27.78,0.015,B2t30min
27.78667,0.015,B2t30min
27.79333,0.015,B2t30min
27.8,0.015,B2t30min
27.80667,0.015,B2t30min
27.81333,0.015,B2t30min
27.82,0.015,B2t30min
27.82667,0.015,B2t30min
27.83333,0.015,B2t30min
27.84,0.015,B2t30min
27.84667,0.015,B2t30min
27.85333,0.015,B2t30min
27.86,0.015,B2t30min
27.86667,0.015,B2t30min
27.87333,0.015,B2t30min
27.88,0.015,B2t30min
27.88667,0.015,B2t30min
27.89333,0.015,B2t30min
27.9,0.015,B2t30min
27.90667,0.015,B2t30min
27.91333,0.015,B2t30min
27.92,0.015,B2t30min
27.92667,0.015,B2t30min
27.93333,0.015,B2t30min
27.94,0.015,B2t30min
27.94667,0.015,B2t30min
27.95333,0.015,B2t30min
27.96,0.015,B2t30min
27.96667,0.017,B2t30min
27.97333,0.018,B2t30min
27.98,0.018,B2t30min
27.98667,0.018,B2t30min
27.99333,0.018,B2t30min
28,0.018,B2t30min
28.00667,0.018,B2t30min
28.01333,0.018,B2t30min
28.02,0.018,B2t30min
28.02667,0.018,B2t30min
28.03333,0.018,B2t30min
28.04,0.018,B2t30min
28.04667,0.018,B2t30min
28.05333,0.018,B2t30min
28.06,0.018,B2t30min
28.06667,0.018,B2t30min
28.07333,0.018,B2t30min
28.08,0.018,B2t30min
28.08667,0.018,B2t30min
28.09333,0.018,B2t30min
28.1,0.018,B2t30min
28.10667,0.018,B2t30min
28.11333,0.018,B2t30min
28.12,0.018,B2t30min
28.12667,0.018,B2t30min
28.13333,0.018,B2t30min
28.14,0.018,B2t30min
28.14667,0.018,B2t30min
28.15333,0.018,B2t30min
28.16,0.018,B2t30min
28.16667,0.018,B2t30min
28.17333,0.018,B2t30min
28.18,0.018,B2t30min
28.18667,0.018,B2t30min
28.19333,0.018,B2t30min
28.2,0.018,B2t30min
28.20667,0.018,B2t30min
28.21333,0.018,B2t30min
28.22,0.018,B2t30min
28.22667,0.018,B2t30min
28.23333,0.018,B2t30min
28.24,0.018,B2t30min
28.24667,0.018,B2t30min
28.25333,0.018,B2t30min
28.26,0.018,B2t30min
28.26667,0.018,B2t30min
28.27333,0.018,B2t30min
28.28,0.018,B2t30min
28.28667,0.018,B2t30min
28.29333,0.018,B2t30min
28.3,0.018,B2t30min
28.30667,0.018,B2t30min
28.31333,0.018,B2t30min
28.32,0.018,B2t30min
28.32667,0.018,B2t30min
28.33333,0.018,B2t30min
28.34,0.018,B2t30min
28.34667,0.018,B2t30min
28.35333,0.018,B2t30min
28.36,0.018,B2t30min
28.36667,0.018,B2t30min
28.37333,0.018,B2t30min
28.38,0.018,B2t30min
28.38667,0.018,B2t30min
28.39333,0.017,B2t30min
28.4,0.017,B2t30min
28.40667,0.016,B2t30min
28.41333,0.016,B2t30min
28.42,0.016,B2t30min
28.42667,0.016,B2t30min
28.43333,0.016,B2t30min
28.44,0.016,B2t30min
28.44667,0.016,B2t30min
28.45333,0.016,B2t30min
28.46,0.016,B2t30min
28.46667,0.016,B2t30min
28.47333,0.014,B2t30min
28.48,0.014,B2t30min
28.48667,0.014,B2t30min
28.49333,0.014,B2t30min
28.5,0.014,B2t30min
28.50667,0.014,B2t30min
28.51333,0.014,B2t30min
28.52,0.014,B2t30min
28.52667,0.014,B2t30min
28.53333,0.014,B2t30min
28.54,0.014,B2t30min
28.54667,0.014,B2t30min
28.55333,0.014,B2t30min
28.56,0.014,B2t30min
28.56667,0.014,B2t30min
28.57333,0.015,B2t30min
28.58,0.016,B2t30min
28.58667,0.016,B2t30min
28.59333,0.017,B2t30min
28.6,0.017,B2t30min
28.60667,0.017,B2t30min
28.61333,0.017,B2t30min
28.62,0.017,B2t30min
28.62667,0.017,B2t30min
28.63333,0.017,B2t30min
28.64,0.017,B2t30min
28.64667,0.017,B2t30min
28.65333,0.017,B2t30min
28.66,0.017,B2t30min
28.66667,0.017,B2t30min
28.67333,0.017,B2t30min
28.68,0.017,B2t30min
28.68667,0.017,B2t30min
28.69333,0.017,B2t30min
28.7,0.017,B2t30min
28.70667,0.017,B2t30min
28.71333,0.017,B2t30min
28.72,0.017,B2t30min
28.72667,0.017,B2t30min
28.73333,0.017,B2t30min
28.74,0.017,B2t30min
28.74667,0.017,B2t30min
28.75333,0.017,B2t30min
28.76,0.017,B2t30min
28.76667,0.017,B2t30min
28.77333,0.017,B2t30min
28.78,0.017,B2t30min
28.78667,0.017,B2t30min
28.79333,0.017,B2t30min
28.8,0.017,B2t30min
28.80667,0.017,B2t30min
28.81333,0.017,B2t30min
28.82,0.017,B2t30min
28.82667,0.017,B2t30min
28.83333,0.017,B2t30min
28.84,0.017,B2t30min
28.84667,0.017,B2t30min
28.85333,0.017,B2t30min
28.86,0.017,B2t30min
28.86667,0.017,B2t30min
28.87333,0.017,B2t30min
28.88,0.017,B2t30min
28.88667,0.017,B2t30min
28.89333,0.017,B2t30min
28.9,0.017,B2t30min
28.90667,0.017,B2t30min
28.91333,0.017,B2t30min
28.92,0.017,B2t30min
28.92667,0.017,B2t30min
28.93333,0.017,B2t30min
28.94,0.017,B2t30min
28.94667,0.017,B2t30min
28.95333,0.017,B2t30min
28.96,0.017,B2t30min
28.96667,0.017,B2t30min
28.97333,0.017,B2t30min
28.98,0.017,B2t30min
28.98667,0.017,B2t30min
28.99333,0.017,B2t30min
29,0.017,B2t30min
29.00667,0.017,B2t30min
29.01333,0.017,B2t30min
29.02,0.017,B2t30min
29.02667,0.017,B2t30min
29.03333,0.017,B2t30min
29.04,0.017,B2t30min
29.04667,0.017,B2t30min
29.05333,0.017,B2t30min
29.06,0.017,B2t30min
29.06667,0.017,B2t30min
29.07333,0.017,B2t30min
29.08,0.017,B2t30min
29.08667,0.017,B2t30min
29.09333,0.017,B2t30min
29.1,0.017,B2t30min
29.10667,0.017,B2t30min
29.11333,0.017,B2t30min
29.12,0.017,B2t30min
29.12667,0.017,B2t30min
29.13333,0.017,B2t30min
29.14,0.017,B2t30min
29.14667,0.017,B2t30min
29.15333,0.018,B2t30min
29.16,0.018,B2t30min
29.16667,0.018,B2t30min
29.17333,0.018,B2t30min
29.18,0.018,B2t30min
29.18667,0.018,B2t30min
29.19333,0.018,B2t30min
29.2,0.018,B2t30min
29.20667,0.018,B2t30min
29.21333,0.02,B2t30min
29.22,0.02,B2t30min
29.22667,0.02,B2t30min
29.23333,0.02,B2t30min
29.24,0.02,B2t30min
29.24667,0.021,B2t30min
29.25333,0.021,B2t30min
29.26,0.021,B2t30min
29.26667,0.021,B2t30min
29.27333,0.021,B2t30min
29.28,0.021,B2t30min
29.28667,0.021,B2t30min
29.29333,0.021,B2t30min
29.3,0.021,B2t30min
29.30667,0.021,B2t30min
29.31333,0.021,B2t30min
29.32,0.021,B2t30min
29.32667,0.021,B2t30min
29.33333,0.021,B2t30min
29.34,0.021,B2t30min
29.34667,0.021,B2t30min
29.35333,0.021,B2t30min
29.36,0.021,B2t30min
29.36667,0.021,B2t30min
29.37333,0.021,B2t30min
29.38,0.021,B2t30min
29.38667,0.021,B2t30min
29.39333,0.021,B2t30min
29.4,0.021,B2t30min
29.40667,0.021,B2t30min
29.41333,0.021,B2t30min
29.42,0.021,B2t30min
29.42667,0.021,B2t30min
29.43333,0.021,B2t30min
29.44,0.021,B2t30min
29.44667,0.021,B2t30min
29.45333,0.021,B2t30min
29.46,0.021,B2t30min
29.46667,0.021,B2t30min
29.47333,0.021,B2t30min
29.48,0.021,B2t30min
29.48667,0.021,B2t30min
29.49333,0.021,B2t30min
29.5,0.021,B2t30min
29.50667,0.021,B2t30min
29.51333,0.021,B2t30min
29.52,0.021,B2t30min
29.52667,0.021,B2t30min
29.53333,0.021,B2t30min
29.54,0.021,B2t30min
29.54667,0.021,B2t30min
29.55333,0.021,B2t30min
29.56,0.021,B2t30min
29.56667,0.021,B2t30min
29.57333,0.021,B2t30min
29.58,0.021,B2t30min
29.58667,0.021,B2t30min
29.59333,0.021,B2t30min
29.6,0.021,B2t30min
29.60667,0.021,B2t30min
29.61333,0.021,B2t30min
29.62,0.021,B2t30min
29.62667,0.021,B2t30min
29.63333,0.021,B2t30min
29.64,0.021,B2t30min
29.64667,0.021,B2t30min
29.65333,0.021,B2t30min
29.66,0.021,B2t30min
29.66667,0.021,B2t30min
29.67333,0.021,B2t30min
29.68,0.021,B2t30min
29.68667,0.021,B2t30min
29.69333,0.021,B2t30min
29.7,0.021,B2t30min
29.70667,0.021,B2t30min
29.71333,0.021,B2t30min
29.72,0.021,B2t30min
29.72667,0.021,B2t30min
29.73333,0.021,B2t30min
29.74,0.021,B2t30min
29.74667,0.021,B2t30min
29.75333,0.021,B2t30min
29.76,0.021,B2t30min
29.76667,0.021,B2t30min
29.77333,0.021,B2t30min
29.78,0.021,B2t30min
29.78667,0.021,B2t30min
29.79333,0.021,B2t30min
29.8,0.021,B2t30min
29.80667,0.021,B2t30min
29.81333,0.021,B2t30min
29.82,0.021,B2t30min
29.82667,0.021,B2t30min
29.83333,0.021,B2t30min
29.84,0.021,B2t30min
29.84667,0.021,B2t30min
29.85333,0.021,B2t30min
29.86,0.021,B2t30min
29.86667,0.021,B2t30min
29.87333,0.021,B2t30min
29.88,0.021,B2t30min
29.88667,0.021,B2t30min
29.89333,0.021,B2t30min
29.9,0.021,B2t30min
29.90667,0.021,B2t30min
29.91333,0.021,B2t30min
29.92,0.021,B2t30min
29.92667,0.021,B2t30min
29.93333,0.021,B2t30min
29.94,0.021,B2t30min
29.94667,0.021,B2t30min
29.95333,0.021,B2t30min
29.96,0.021,B2t30min
29.96667,0.021,B2t30min
29.97333,0.021,B2t30min
29.98,0.021,B2t30min
29.98667,0.021,B2t30min
29.99333,0.021,B2t30min
