																																										
General Info																																										
																																										
Run information																																										
3295	H03	Unknown	Kemp 24/96	0.174636	471.38	380	16																																			
3295	H03	Unknown	Kemp 24/96	0.180289	501.38	380	17																																			
3295	H03	Unknown	Kemp 24/96	0.186203	531.38	380	18																																			
3295	H03	Unknown	Kemp 24/96	0.191938	561.38	380	19																																			
3295	H03	Unknown	Kemp 24/96	0.197727	591.38	380	20																																			
3295	A04	Unknown	Kemp 25/96	0.104402	30.68	380	2																																			
3295	A04	Unknown	Kemp 25/96	0.111742	60.68	380	3																																			
3295	A04	Unknown	Kemp 25/96	0.119449	90.68	380	4																																			
3295	A04	Unknown	Kemp 25/96	0.127356	120.68	380	5																																			
3295	A04	Unknown	Kemp 25/96	0.135347	150.68	380	6																																			
3295	A04	Unknown	Kemp 25/96	0.143242	180.68	380	7																																			
3295	A04	Unknown	Kemp 25/96	0.151504	210.68	380	8																																			
3295	A04	Unknown	Kemp 25/96	0.159772	240.68	380	9																																			
3295	A04	Unknown	Kemp 25/96	0.168017	270.68	380	10																																			
3295	A04	Unknown	Kemp 25/96	0.176324	300.68	380	11																																			
3295	A04	Unknown	Kemp 25/96	0.184669	330.68	380	12																																			
3295	A04	Unknown	Kemp 25/96	0.193013	360.68	380	13																																			
3295	A04	Unknown	Kemp 25/96	0.201308	390.68	380	14																																			
3295	A04	Unknown	Kemp 25/96	0.209814	420.68	380	15																																			
3295	A04	Unknown	Kemp 25/96	0.218116	450.68	380	16																																			
3295	A04	Unknown	Kemp 25/96	0.226529	480.68	380	17																																			
3295	A04	Unknown	Kemp 25/96	0.234995	510.68	380	18																																			
3295	A04	Unknown	Kemp 25/96	0.243565	540.68	380	19																																			
